96	2.840909e+03	1.514850e-02	4.779287e-03	9.001215e+02	6.281177e-11	1.309842e-10
97	2.844950e+03	1.432959e-02	4.843712e-03	9.001215e+02	6.283759e-11	1.309412e-10
98	2.849003e+03	1.487898e-02	4.910797e-03	9.001215e+02	6.286348e-11	1.308981e-10
99	2.853067e+03	1.464744e-02	4.977027e-03	9.001215e+02	6.287213e-11	1.308669e-10
100	2.857143e+03	1.473920e-02	5.043863e-03	9.001215e+02	6.287535e-11	1.308394e-10
101	2.861230e+03	1.512587e-02	5.112648e-03	9.001215e+02	6.288026e-11	1.308130e-10
102	2.865330e+03	1.281347e-02	5.171085e-03	9.001215e+02	6.288914e-11	1.307891e-10
103	2.869440e+03	1.483175e-02	5.238920e-03	9.001215e+02	6.289805e-11	1.307652e-10
104	2.873563e+03	1.372714e-02	5.301884e-03	9.001215e+02	6.290579e-11	1.307404e-10
105	2.877698e+03	1.334477e-02	5.363270e-03	9.001215e+02	6.291335e-11	1.307155e-10
106	2.881844e+03	1.491386e-02	5.432072e-03	9.001215e+02	6.291648e-11	1.306944e-10
107	2.886003e+03	1.190573e-02	5.487156e-03	9.001215e+02	6.291394e-11	1.306784e-10
108	2.890173e+03	1.515245e-02	5.557463e-03	9.001215e+02	6.291186e-11	1.306619e-10
109	2.894356e+03	1.001970e-02	5.604089e-03	9.001215e+02	6.292088e-11	1.306378e-10
110	2.898551e+03	1.341055e-02	5.666675e-03	9.001215e+02	6.292992e-11	1.306136e-10
111	2.902758e+03	1.356990e-02	5.730189e-03	9.001215e+02	6.294069e-11	1.305854e-10
112	2.906977e+03	9.606635e-03	5.775283e-03	9.001215e+02	6.295237e-11	1.305553e-10
113	2.911208e+03	1.377324e-02	5.840125e-03	9.001215e+02	6.296167e-11	1.305278e-10
114	2.915452e+03	1.033076e-02	5.888902e-03	9.001215e+02	6.296479e-11	1.305074e-10
115	2.919708e+03	1.186201e-02	5.945072e-03	9.001215e+02	6.296791e-11	1.304870e-10
116	2.923977e+03	1.556206e-02	6.018979e-03	9.001215e+02	6.298053e-11	1.304579e-10
117	2.928258e+03	8.576750e-03	6.059831e-03	9.001215e+02	6.299378e-11	1.304282e-10
118	2.932551e+03	8.319557e-03	6.099574e-03	9.001215e+02	6.299544e-11	1.304053e-10
119	2.936858e+03	5.224384e-03	6.124604e-03	9.001215e+02	6.298932e-11	1.303869e-10
120	2.941176e+03	1.460953e-02	6.194806e-03	9.001215e+02	6.298732e-11	1.303666e-10
121	2.945508e+03	1.111639e-02	6.248380e-03	9.001215e+02	6.299597e-11	1.303417e-10
122	2.949853e+03	1.144062e-02	6.303679e-03	9.001215e+02	6.300465e-11	1.303167e-10
123	2.954210e+03	8.668147e-03	6.345702e-03	9.001215e+02	6.301067e-11	1.302895e-10
124	2.958580e+03	5.897732e-03	6.374378e-03	9.001215e+02	6.301660e-11	1.302622e-10
125	2.962963e+03	9.726227e-03	6.421809e-03	9.001215e+02	6.301416e-11	1.302461e-10
126	2.967359e+03	4.516639e-03	6.443901e-03	9.001215e+02	6.300775e-11	1.302354e-10
127	2.971768e+03	8.219642e-03	6.484224e-03	9.001215e+02	6.300621e-11	1.302213e-10
128	2.976190e+03	5.971295e-03	6.513604e-03	9.001215e+02	6.301200e-11	1.302018e-10
129	2.980626e+03	4.124433e-03	6.533958e-03	9.001215e+02	6.301850e-11	1.301804e-10
130	2.985075e+03	9.090001e-03	6.578951e-03	9.001215e+02	6.302924e-11	1.301470e-10
131	2.989537e+03	3.996944e-03	6.598794e-03	9.001215e+02	6.304002e-11	1.301135e-10
132	2.994012e+03	3.893639e-03	6.618182e-03	9.001215e+02	6.303813e-11	1.300944e-10
133	2.998501e+03	1.017350e-02	6.668992e-03	9.001215e+02	6.303483e-11	1.300770e-10
134	3.003003e+03	5.213335e-03	6.695107e-03	9.001215e+02	6.303792e-11	1.300577e-10
135	3.007519e+03	3.923199e-03	6.714819e-03	9.001215e+02	6.304433e-11	1.300376e-10
136	3.012048e+03	6.668111e-05	6.715155e-03	9.001215e+02	6.305080e-11	1.300135e-10
137	3.016591e+03	1.787837e-05	6.715246e-03	9.001215e+02	6.305735e-11	1.299847e-10
138	3.021148e+03	4.334781e-03	6.737223e-03	9.001215e+02	6.306061e-11	1.299603e-10
139	3.025719e+03	4.341466e-03	6.759301e-03	9.001215e+02	6.305448e-11	1.299489e-10
140	3.030303e+03	1.954102e-03	6.769269e-03	9.001215e+02	6.305008e-11	1.299360e-10
141	3.034901e+03	1.339431e-03	6.776122e-03	9.001215e+02	6.307315e-11	1.298997e-10
142	3.039514e+03	9.558763e-03	6.825177e-03	9.001215e+02	6.309628e-11	1.298633e-10
143	3.044140e+03	1.211099e-02	6.887518e-03	9.001215e+02	6.310072e-11	1.298382e-10
144	3.048780e+03	3.108102e-03	6.903566e-03	9.001215e+02	6.310308e-11	1.298143e-10
145	3.053435e+03	6.409419e-03	6.936761e-03	9.001215e+02	6.311412e-11	1.297827e-10
146	3.058104e+03	1.314371e-03	6.943589e-03	9.001215e+02	6.312824e-11	1.297483e-10
147	3.062787e+03	2.631583e-03	6.957301e-03	9.001215e+02	6.313463e-11	1.297195e-10
148	3.067485e+03	1.313571e-03	6.964167e-03	9.001215e+02	6.313584e-11	1.296943e-10
149	3.072197e+03	1.062575e-02	7.019876e-03	9.001215e+02	6.313716e-11	1.296732e-10
150	3.076923e+03	2.778783e-03	7.034490e-03	9.001215e+02	6.313858e-11	1.296569e-10
151	3.081664e+03	7.802327e-04	7.038606e-03	9.001215e+02	6.314297e-11	1.296361e-10
152	3.086420e+03	3.969772e-03	7.059612e-03	9.001215e+02	6.315264e-11	1.296073e-10
153	3.091190e+03	7.705022e-03	7.100509e-03	9.001215e+02	6.315844e-11	1.295823e-10
154	3.095975e+03	3.589335e-04	7.102420e-03	9.001215e+02	6.315190e-11	1.295696e-10
155	3.100775e+03	2.086989e-04	7.103535e-03	9.001215e+02	6.314988e-11	1.295541e-10
156	3.105590e+03	1.684347e-03	7.112559e-03	9.001215e+02	6.317163e-11	1.295236e-10
157	3.110420e+03	5.192609e-04	7.115349e-03	9.001215e+02	6.319365e-11	1.294915e-10
158	3.115265e+03	1.418668e-04	7.116114e-03	9.001215e+02	6.321803e-11	1.294432e-10
159	3.120125e+03	3.213089e-04	7.117852e-03	9.001215e+02	6.324188e-11	1.293952e-10
160	3.125000e+03	4.534272e-04	7.120311e-03	9.001215e+02	6.323581e-11	1.293733e-10
161	3.129890e+03	2.776277e-03	7.135419e-03	9.001215e+02	6.322972e-11	1.293513e-10
162	3.134796e+03	4.357101e-03	7.159203e-03	9.001215e+02	6.321483e-11	1.293517e-10
163	3.139717e+03	8.282151e-03	7.204555e-03	9.001215e+02	6.319971e-11	1.293525e-10
164	3.144654e+03	1.085061e-02	7.264158e-03	9.001215e+02	6.320391e-11	1.293396e-10
165	3.149606e+03	9.400384e-03	7.315958e-03	9.001215e+02	6.320936e-11	1.293258e-10
166	3.154574e+03	1.270683e-02	7.386198e-03	9.001215e+02	6.323276e-11	1.292882e-10
167	3.159558e+03	1.418740e-02	7.464871e-03	9.001215e+02	6.325779e-11	1.292485e-10
168	3.164557e+03	9.315966e-03	7.516694e-03	9.001215e+02	6.327330e-11	1.292112e-10
169	3.169572e+03	5.670310e-03	7.548337e-03	9.001215e+02	6.328802e-11	1.291740e-10
170	3.174603e+03	6.693421e-03	7.585809e-03	9.001215e+02	6.329147e-11	1.291471e-10
171	3.179650e+03	3.251081e-03	7.604067e-03	9.001215e+02	6.329395e-11	1.291211e-10
172	3.184713e+03	3.313121e-03	7.622733e-03	9.001215e+02	6.328581e-11	1.291162e-10
173	3.189793e+03	1.137224e-02	7.687007e-03	9.001215e+02	6.327695e-11	1.291127e-10
174	3.194888e+03	5.706302e-03	7.719362e-03	9.001215e+02	6.330927e-11	1.290701e-10
175	3.200000e+03	2.990723e-03	7.736374e-03	9.001215e+02	6.334340e-11	1.290256e-10
176	3.205128e+03	9.665675e-03	7.791530e-03	9.001215e+02	6.335457e-11	1.289952e-10
177	3.210273e+03	2.225144e-03	7.804268e-03	9.001215e+02	6.336654e-11	1.289635e-10
178	3.215434e+03	8.271967e-04	7.809019e-03	9.001215e+02	6.339069e-11	1.289111e-10
179	3.220612e+03	8.985725e-04	7.814196e-03	9.001215e+02	6.341053e-11	1.288630e-10
180	3.225806e+03	4.277699e-03	7.838922e-03	9.001215e+02	6.339825e-11	1.288469e-10
181	3.231018e+03	6.347637e-04	7.842603e-03	9.001215e+02	6.339018e-11	1.288296e-10
182	3.236246e+03	2.299182e-03	7.855979e-03	9.001215e+02	6.339907e-11	1.288078e-10
183	3.241491e+03	1.701299e-03	7.865909e-03	9.001215e+02	6.340815e-11	1.287829e-10
184	3.246753e+03	3.476386e-03	7.886265e-03	9.001215e+02	6.341761e-11	1.287505e-10
185	3.252033e+03	5.761123e-03	7.920109e-03	9.001215e+02	6.342784e-11	1.287183e-10
186	3.257329e+03	1.668113e-03	7.929941e-03	9.001215e+02	6.343927e-11	1.286868e-10
187	3.262643e+03	2.767351e-03	7.946304e-03	9.001215e+02	6.344696e-11	1.286579e-10
188	3.267974e+03	5.970325e-03	7.981722e-03	9.001215e+02	6.345090e-11	1.286316e-10
189	3.273322e+03	2.734110e-04	7.983350e-03	9.001215e+02	6.345959e-11	1.286018e-10
190	3.278689e+03	9.717391e-04	7.989152e-03	9.001215e+02	6.347121e-11	1.285697e-10
191	3.284072e+03	3.949790e-03	8.012815e-03	9.001215e+02	6.346707e-11	1.285512e-10
192	3.289474e+03	1.893327e-03	8.024195e-03	9.001215e+02	6.345792e-11	1.285368e-10
193	3.294893e+03	2.329519e-03	8.038244e-03	9.001215e+02	6.347238e-11	1.285097e-10
194	3.300330e+03	5.645427e-03	8.072401e-03	9.001215e+02	6.348890e-11	1.284806e-10
195	3.305785e+03	6.949717e-03	8.114588e-03	9.001215e+02	6.349552e-11	1.284441e-10
196	3.311258e+03	5.850098e-04	8.118151e-03	9.001215e+02	6.350029e-11	1.284135e-10
197	3.316750e+03	5.111615e-03	8.149387e-03	9.001215e+02	6.349842e-11	1.284042e-10
198	3.322259e+03	6.280461e-03	8.187893e-03	9.001215e+02	6.350475e-11	1.283825e-10
199	3.327787e+03	2.642276e-03	8.204147e-03	9.001215e+02	6.352342e-11	1.283420e-10
200	3.333333e+03	7.149780e-03	8.248276e-03	9.001215e+02	6.353742e-11	1.283050e-10
201	3.338898e+03	3.882765e-03	8.272321e-03	9.001215e+02	6.354832e-11	1.282703e-10
202	3.344482e+03	9.303962e-03	8.330130e-03	9.001215e+02	6.356104e-11	1.282363e-10
203	3.350084e+03	6.281263e-03	8.369288e-03	9.001215e+02	6.357414e-11	1.282027e-10
204	3.355705e+03	1.203117e-03	8.376814e-03	9.001215e+02	6.358133e-11	1.281761e-10
205	3.361345e+03	7.655702e-04	8.381619e-03	9.001215e+02	6.358963e-11	1.281474e-10
